row_id,label,sentence,baseline_prob_pos,baseline_entropy,baseline_brier,baseline_margin,baseline_pred,constrained_top128_prob_pos,constrained_top128_entropy,constrained_top128_brier,constrained_top128_margin,constrained_top128_pred,expanded_bottom64_prob_pos,expanded_bottom64_entropy,expanded_bottom64_brier,expanded_bottom64_margin,expanded_bottom64_pred
154,1,a solid examination of the male midlife crisis . ,0.9997395873069763,0.0024095834232866764,1.3562633682795422e-07,8.253005981445312,1,0.9997357726097107,0.0024408430326730013,1.3961471267975867e-07,8.238561630249023,1,0.9997398257255554,0.0024080094881355762,1.354063527969629e-07,8.253713607788086,1
155,0,a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes . ,0.0007105399272404611,0.005861402954906225,1.0098286793436273e-06,-7.248774528503418,0,0.0007052018772810698,0.005822662264108658,9.946761565515772e-07,-7.256320953369141,0,0.0007089542341418564,0.005849823355674744,1.0052086736322963e-06,-7.251010417938232,0
156,1,"manages to transcend the sex , drugs and show-tunes plot into something far richer . ",0.9997184872627258,0.0025829921942204237,1.5850346812840144e-07,8.17502212524414,1,0.99972003698349,0.0025697611272335052,1.567196505902757e-07,8.180821418762207,1,0.9997178912162781,0.002587531926110387,1.5914920936666022e-07,8.173070907592773,1
157,0,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,0.0002959257981274277,0.0027004091534763575,1.7515081651708897e-07,-8.125105857849121,0,0.00030090712243691087,0.0027408073656260967,1.8107641608366976e-07,-8.108407974243164,0,0.00029670947697013617,0.0027068264316767454,1.761098502583991e-07,-8.12246036529541,0
158,0,"by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie . ",0.9935868978500366,0.038775015622377396,1.974429726600647,5.042973518371582,1,0.9930014610290527,0.04170110449194908,1.9721038341522217,4.955031394958496,1,0.9936162233352661,0.038626715540885925,1.9745465517044067,5.047599792480469,1
159,1,"like leon , it 's frustrating and still oddly likable . ",0.999848484992981,0.0014838875504210591,4.590722113562151e-08,8.79481315612793,1,0.9998505115509033,0.0014656955609098077,4.467370473548726e-08,8.808587074279785,1,0.9998489618301392,0.0014797786716371775,4.5622016386914765e-08,8.797893524169922,1
160,0,"uncommonly stylish but equally silly ... the picture fails to generate much suspense , nor does it ask searching enough questions to justify its pretensions . ",0.0002410435554338619,0.0022490930277854204,1.1623158968632197e-07,-8.330291748046875,0,0.0002461227704770863,0.0022912786807864904,1.2114534797547094e-07,-8.309433937072754,0,0.00024112104438245296,0.002249660901725292,1.1626895002336823e-07,-8.329970359802246,0
161,0,not exactly the bees knees ,0.0008527599275112152,0.006878941785544157,1.4545070143867633e-06,-7.066179275512695,0,0.000876573205459863,0.007046849932521582,1.5368177628261037e-06,-7.038613319396973,0,0.0008503071730956435,0.006861555855721235,1.4460661077464465e-06,-7.069062232971191,0
162,0,"there seems to be no clear path as to where the story 's going , or how long it 's going to take to get there . ",0.00028131192084401846,0.0025812541134655476,1.5825163757199334e-07,-8.175765037536621,0,0.0002786564582493156,0.0025595638435333967,1.5529619190601807e-07,-8.18525218963623,0,0.00028140636277385056,0.002582050859928131,1.5837184719202924e-07,-8.175429344177246,0
163,0,"slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? ",0.0015765829011797905,0.011748193763196468,4.971100679540541e-06,-6.450917720794678,0,0.001562028075568378,0.011654304340481758,4.879959760728525e-06,-6.460206985473633,0,0.0015687138075008988,0.01169747207313776,4.92179151478922e-06,-6.455929279327393,0
164,1,a woman 's pic directed with resonance by ilya chaiken . ,0.9994459748268127,0.004707990679889917,6.138659500720678e-07,7.497781753540039,1,0.999462902545929,0.00458081578835845,5.769272775069112e-07,7.5288286209106445,1,0.9994447827339172,0.004717294126749039,6.165731747387326e-07,7.495529651641846,1
165,0,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,0.0010733212111517787,0.00841101910918951,2.303993142049876e-06,-6.835923671722412,0,0.0010835356079041958,0.008480774238705635,2.3480070012737997e-06,-6.826441764831543,0,0.0010646050795912743,0.00835141446441412,2.266754108859459e-06,-6.844086170196533,0
166,0,"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ",0.0012212343281134963,0.009412403218448162,2.9828393053321633e-06,-6.706671237945557,0,0.0012730620801448822,0.00975893810391426,3.241459580749506e-06,-6.665056228637695,0,0.0012182077625766397,0.009392146952450275,2.968185981444549e-06,-6.709155559539795,0
167,0,the end result is a film that 's neither . ,0.00027332609170116484,0.002515848260372877,1.4939308812245145e-07,-8.204571723937988,0,0.0002672082919161767,0.0024656234309077263,1.4280018945100892e-07,-8.227214813232422,0,0.00027179441531188786,0.0025033780839294195,1.4777830870116304e-07,-8.210192680358887,0
168,1,manages to be sweet and wickedly satisfying at the same time . ,0.9998869895935059,0.0011400011135265231,2.5541446291299508e-08,9.087966918945312,1,0.9998866319656372,0.0011431355960667133,2.570013535319049e-08,9.084932327270508,1,0.9998868703842163,0.0011413769097998738,2.560354772640494e-08,9.086592674255371,1
169,1,leigh 's film is full of memorable performances from top to bottom . ,0.9998409748077393,0.0015499376459047198,5.057882646042344e-08,8.746273040771484,1,0.9998421669006348,0.001539286458864808,4.9814396163583297e-08,8.753978729248047,1,0.9998406171798706,0.0015528651420027018,5.079834153320917e-08,8.74418830871582,1
170,1,"it 's also , clearly , great fun . ",0.9998894929885864,0.001117043662816286,2.4417499133733145e-08,9.110570907592773,1,0.9998893737792969,0.001117916777729988,2.4464409165148027e-08,9.109729766845703,1,0.9998898506164551,0.0011135763488709927,2.4254031671944176e-08,9.114047050476074,1
171,0,rarely has leukemia looked so shimmering and benign . ,0.9779416918754578,0.1059449315071106,1.9127399921417236,3.7917628288269043,1,0.9777971506118774,0.10649266839027405,1.9121745824813843,3.785081148147583,1,0.9780207276344299,0.10564523190259933,1.9130491018295288,3.795430898666382,1
172,1,it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . ,0.7441478371620178,0.5686735510826111,0.1309206783771515,1.0676398277282715,1,0.7456415295600891,0.5670729875564575,0.1293964833021164,1.075500249862671,1,0.7434559464454651,0.5694109797477722,0.13162969052791595,1.064009189605713,1
173,0,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ",0.0003117387241218239,0.002828457858413458,1.9435805143075413e-07,-8.073033332824707,0,0.00033600456663407385,0.003023488912731409,2.258293250179122e-07,-7.998049736022949,0,0.00031216940260492265,0.002831861609593034,1.9484986069073784e-07,-8.07165241241455,0
174,1,if you dig on david mamet 's mind tricks ... rent this movie and enjoy ! ,0.9996410608291626,0.0032060241792351007,2.576659312580887e-07,7.932032585144043,1,0.9996448755264282,0.003175658406689763,2.52209218842836e-07,7.942756652832031,1,0.9996397495269775,0.0032165914308279753,2.5956953209060885e-07,7.928317070007324,1
175,1,"bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . ",0.9984622001647949,0.011497856117784977,4.729819920612499e-06,6.475829124450684,1,0.9984802603721619,0.01138080283999443,4.619383162207669e-06,6.487659454345703,1,0.9984601736068726,0.011510487645864487,4.742018063552678e-06,6.4745683670043945,1
176,0,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ",0.04194598272442818,0.1740800440311432,0.0035189318004995584,-3.12852144241333,0,0.03824227303266525,0.16231714189052582,0.0029249389190226793,-3.224821090698242,0,0.04219933599233627,0.17487183213233948,0.0035615661181509495,-3.1222352981567383,0
177,0,"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ",0.00048697437159717083,0.004201150499284267,4.742837518278975e-07,-7.626811981201172,0,0.000482748233480379,0.004168954212218523,4.661393973037775e-07,-7.635532379150391,0,0.00048607608187012374,0.004194243345409632,4.7248175860659103e-07,-7.628659248352051,0
178,0,it made me want to wrench my eyes out of my head and toss them at the screen . ,0.33409619331359863,0.6370416879653931,0.22324053943157196,-0.6897162199020386,0,0.32418450713157654,0.6299834847450256,0.21019122004508972,-0.7346072196960449,0,0.3344740867614746,0.6373019814491272,0.22374582290649414,-0.6880182027816772,0
179,1,the film 's performances are thrilling . ,0.9998875856399536,0.001134050078690052,2.525793618701755e-08,9.093841552734375,1,0.9998903274536133,0.0011094319634139538,2.404991938931289e-08,9.118160247802734,1,0.999887228012085,0.0011379983043298125,2.543836785662279e-08,9.089899063110352,1
180,0,"unfortunately , it 's not silly fun unless you enjoy really bad movies . ",0.004604616668075323,0.029370062053203583,4.2405183194205165e-05,-5.376080513000488,0,0.004480236209928989,0.028699666261672974,4.0145092498278245e-05,-5.403589248657227,0,0.004603675100952387,0.029364988207817078,4.238772817188874e-05,-5.376286029815674,0
181,0,it 's a bad thing when a movie has about as much substance as its end credits blooper reel . ,0.00024106424825731665,0.002249244600534439,1.1624156570633204e-07,-8.330205917358398,0,0.00023892206081654876,0.002231386722996831,1.1418325129852747e-07,-8.339134216308594,0,0.00024130870588123798,0.002251274883747101,1.1647450293139627e-07,-8.329192161560059,0
182,0,"i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . ",0.00048215914284810424,0.004164448473602533,4.6499579298142635e-07,-7.636754035949707,0,0.0004969516885466874,0.004277180414646864,4.939536211168161e-07,-7.606520652770996,0,0.0004806173383258283,0.004152663517743349,4.6201921577448957e-07,-7.639958381652832,0
183,0,"the lower your expectations , the more you 'll enjoy it . ",0.9996402263641357,0.003212505718693137,1.9985612630844116,7.929764270782471,1,0.9996533393859863,0.00310811260715127,1.998613715171814,7.966979026794434,1,0.9996391534805298,0.003220899263396859,1.9985569715499878,7.926830291748047,1
184,0,"though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining . ",0.6638668775558472,0.6384372115135193,0.8814384341239929,0.680574357509613,1,0.6747618317604065,0.6307549476623535,0.9106069803237915,0.7298019528388977,1,0.6619570255279541,0.639728844165802,0.8763741850852966,0.672027587890625,1
185,1,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ",0.9998592138290405,0.0013891165144741535,3.963471328916057e-08,8.868298530578613,1,0.9998582601547241,0.0013976405607536435,4.017606158868148e-08,8.861482620239258,1,0.9998606443405151,0.0013763782335445285,3.883171117990969e-08,8.878555297851562,1
186,1,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . ",0.9934484362602234,0.03947170078754425,8.584612078266218e-05,5.021476745605469,1,0.9932877421379089,0.04027678444981575,9.010940266307443e-05,4.9970784187316895,1,0.9934417009353638,0.039505474269390106,8.602258458267897e-05,5.020443916320801,1
187,1,` de niro ... is a veritable source of sincere passion that this hollywood contrivance orbits around . ' ,0.9994576573371887,0.0046205888502299786,5.883022140551475e-07,7.519017219543457,1,0.9994321465492249,0.004811311140656471,6.448594263019913e-07,7.473165512084961,1,0.999458372592926,0.004614799749106169,5.866833134859917e-07,7.520453929901123,1
188,0,"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment . ",0.0022490399423986673,0.015959493815898895,1.0116460543940775e-05,-6.095000267028809,0,0.0023271956015378237,0.016434432938694954,1.0831439794856124e-05,-6.060761451721191,0,0.0022480932530015707,0.01595371589064598,1.0107914931722917e-05,-6.095422267913818,0
189,0,"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ? ",0.0004635296936612576,0.004021728876978159,4.296787778912403e-07,-7.67617654800415,0,0.00047074563917703927,0.004077119752764702,4.432140485732816e-07,-7.660721778869629,0,0.0004632759082596749,0.004019796382635832,4.2922260945488233e-07,-7.676724433898926,0
190,0,"try as i may , i ca n't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , ` thank you ! ' ",0.004587083123624325,0.02927577681839466,4.208294558338821e-05,-5.379913330078125,0,0.005042863078415394,0.03170575574040413,5.086081364424899e-05,-5.284725666046143,0,0.0046101342886686325,0.029399748891592026,4.2507104808464646e-05,-5.374877452850342,0
191,1,the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that 's all too rare in hollywood 's hastier productions . ,0.9968551397323608,0.021260395646095276,1.978008913283702e-05,5.758846282958984,1,0.996892511844635,0.021045079454779625,1.931292899826076e-05,5.770830154418945,1,0.9968317151069641,0.021395551040768623,2.007630973821506e-05,5.751379013061523,1
192,1,"a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences . ",0.9809227585792542,0.09442582726478577,0.000727882026694715,3.939997911453247,1,0.9805480241775513,0.09589869529008865,0.00075676036067307,3.9201607704162598,1,0.9808914065361023,0.09454913437366486,0.0007302738376893103,3.9383275508880615,1
193,1,"morton uses her face and her body language to bring us morvern 's soul , even though the character is almost completely deadpan . ",0.993157684803009,0.04092540219426155,9.363505523651838e-05,4.977757930755615,1,0.9928804039955139,0.04229993000626564,0.00010137737262994051,4.937758445739746,1,0.9931288957595825,0.04106868803501129,9.442478767596185e-05,4.973528861999512,1
194,1,"instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . ",0.9979851245880127,0.014519602991640568,8.119467565848026e-06,6.205178260803223,1,0.9980520009994507,0.014103513211011887,7.589433153043501e-06,6.2389984130859375,1,0.9979904890060425,0.01448655966669321,8.076483936747536e-06,6.207825660705566,1
195,1,my thoughts were focused on the characters . ,0.9222419857978821,0.2732592523097992,0.012092620134353638,2.473205804824829,1,0.9159488677978516,0.2885538339614868,0.014129187911748886,2.3885350227355957,1,0.9207050204277039,0.27704399824142456,0.012575379572808743,2.451965570449829,1
196,1,"so , too , is this comedy about mild culture clashing in today 's new delhi . ",0.9935731291770935,0.038844216614961624,8.260903996415436e-05,5.040823459625244,1,0.9937615990638733,0.03789141774177551,7.783516775816679e-05,5.070775032043457,1,0.9935709238052368,0.03885539248585701,8.266593795269728e-05,5.040475845336914,1
197,0,"for starters , the story is just too slim . ",0.00020278309239074588,0.0019270353950560093,8.221451253120904e-08,-8.50317096710205,0,0.00020593669614754617,0.0019538914784789085,8.481875113375281e-08,-8.487735748291016,0,0.00020217841665726155,0.0019219012465327978,8.172834498054726e-08,-8.506157875061035,0
198,1,"this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . ",0.9998760223388672,0.0012394703226163983,3.07493124296343e-08,8.995012283325195,1,0.9998775720596313,0.0012255787150934339,2.9987255345531594e-08,9.007530212402344,1,0.9998764991760254,0.0012343344278633595,3.0487150581848255e-08,8.99972152709961,1
199,0,"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . ",0.0003620146308094263,0.0032305140048265457,2.62126548022934e-07,-7.923463821411133,0,0.00035183620639145374,0.0031496474985033274,2.475425162629108e-07,-7.951992988586426,0,0.00036088787601329386,0.0032215190585702658,2.604502640224382e-07,-7.926582336425781,0
200,1,"the format gets used best ... to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging occasionally ends in bone-crushing screwups . ",0.8093159198760986,0.4872133731842041,0.07272084057331085,1.4455711841583252,1,0.8175702691078186,0.4750578999519348,0.06656122207641602,1.4999717473983765,1,0.808194637298584,0.48883020877838135,0.0735785961151123,1.438321828842163,1
201,1,"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . ",0.9878334999084473,0.06573517620563507,0.00029604777228087187,4.39682674407959,1,0.9883530735969543,0.06343939900398254,0.00027130270609632134,4.4409942626953125,1,0.9877535700798035,0.06608619540929794,0.0002999493735842407,4.390201091766357,1
202,0,"there ought to be a directing license , so that ed burns can have his revoked . ",0.000640830141492188,0.005352465435862541,8.213000910473056e-07,-7.352105140686035,0,0.0006497771828435361,0.0054181767627596855,8.44385738218989e-07,-7.338231086730957,0,0.000641450344119221,0.005357000976800919,8.228596470871707e-07,-7.351137161254883,0
203,0,bad . ,0.00023008995049167424,0.002157579641789198,1.0590282784050942e-07,-8.376810073852539,0,0.00022113663726486266,0.002082296647131443,9.777495790785906e-08,-8.416508674621582,0,0.00023022775712888688,0.002158715622499585,1.0602114741686819e-07,-8.376211166381836,0
204,1,"that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the film touching despite some doldrums . ",0.999560534954071,0.003836418269202113,3.8625981346740446e-07,7.72951078414917,1,0.999562680721283,0.003819508943706751,3.824557666121109e-07,7.73451566696167,1,0.9995604157447815,0.003837404539808631,3.864778648221545e-07,7.729217529296875,1
205,1,falls neatly into the category of good stupid fun . ,0.9979269504547119,0.01487953495234251,8.594919563620351e-06,6.1766767501831055,1,0.997991681098938,0.01447892002761364,8.066720511124004e-06,6.2084431648254395,1,0.9979275465011597,0.014875845983624458,8.589971002948005e-06,6.176965713500977,1
206,1,"an artful , intelligent film that stays within the confines of a well-established genre . ",0.999852180480957,0.00145090208388865,4.36784119983713e-08,8.819892883300781,1,0.9998527765274048,0.0014460495440289378,4.334205172540351e-08,8.823583602905273,1,0.9998525381088257,0.0014485984575003386,4.349934101810504e-08,8.821578979492188,1
207,1,"smart , provocative and blisteringly funny . ",0.9998874664306641,0.0011352397268638015,2.5314488283356695e-08,9.09266471862793,1,0.9998879432678223,0.0011310287518426776,2.5103837231199577e-08,9.09677505493164,1,0.9998875856399536,0.0011341054923832417,2.525947451204047e-08,9.093780517578125,1
208,0,"and the lesson , in the end , is nothing new . ",0.0002735507732722908,0.0025177050847560167,1.4964633976433106e-07,-8.203749656677246,0,0.0002729744592215866,0.0025130759458988905,1.4907074330494652e-07,-8.205859184265137,0,0.00027399242389947176,0.0025213630869984627,1.5014924770184734e-07,-8.202136039733887,0
209,0,"this is not the undisputed worst boxing movie ever , but it 's certainly not a champion - the big loser is the audience . ",0.00359148602001369,0.023802176117897034,2.5797486159717664e-05,-5.625591278076172,0,0.003473044605925679,0.023133955895900726,2.4124483388732187e-05,-5.659244537353516,0,0.0035948525182902813,0.023821143433451653,2.5846093194559216e-05,-5.624650955200195,0
210,1,"not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time . ",0.9995076656341553,0.004242368973791599,4.848403705182136e-07,7.615748405456543,1,0.9995142221450806,0.004192153457552195,4.71978637506254e-07,7.629234313964844,1,0.9995131492614746,0.004199868533760309,4.7399680624948815e-07,7.627172470092773,1
211,0,to say this was done better in wilder 's some like it hot is like saying the sun rises in the east . ,0.014511317946016788,0.07582937180995941,0.0004211558261886239,-4.2182087898254395,0,0.014941736124455929,0.0776386559009552,0.0004465132369659841,-4.188542366027832,0,0.014450371265411377,0.0755721926689148,0.0004176264628767967,-4.222479343414307,0
212,0,"the entire movie is about a boring , sad man being boring and sad . ",0.0007653915672563016,0.0062568094581365585,1.1715444543369813e-06,-7.1743574142456055,0,0.0007555499323643744,0.0061862049624323845,1.1417091627663467e-06,-7.1873087882995605,0,0.0007649001199752092,0.006253298372030258,1.1700628874677932e-06,-7.175000190734863,0
213,0,"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . ",0.9758963584899902,0.11360638588666916,1.9047473669052124,3.7009923458099365,1,0.9740176200866699,0.12048638612031937,1.8974206447601318,3.624009609222412,1,0.9758173227310181,0.11389848589897156,1.9044389724731445,3.6976418495178223,1
214,0,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ",0.002476483816280961,0.01733461394906044,1.2266090379853267e-05,-5.998435974121094,0,0.0024289258290082216,0.017048873007297516,1.1799473213613965e-05,-6.017874240875244,0,0.002471389714628458,0.01730402000248432,1.2215523383929394e-05,-6.000500202178955,0
215,1,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ",0.9931612014770508,0.0409076064825058,9.353783389087766e-05,4.978286266326904,1,0.9929832220077515,0.04179134592413902,9.846991451922804e-05,4.952414035797119,1,0.9932153224945068,0.040638267993927,9.206424874719232e-05,4.986274719238281,1
216,1,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . ,0.9964702129364014,0.023454833775758743,2.49192144110566e-05,5.642964839935303,1,0.9965117573738098,0.023219797760248184,2.4335557100130245e-05,5.654867649078369,1,0.9964816570281982,0.023389697074890137,2.4757082428550348e-05,5.646256446838379,1
217,0,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ",0.0006278594373725355,0.00525694852694869,7.883600119384937e-07,-7.372566223144531,0,0.0006173771689645946,0.005179630592465401,7.623186775163049e-07,-7.389412879943848,0,0.0006340109393931925,0.0053023179061710835,8.039444310270483e-07,-7.362810134887695,0
218,0,"all that 's missing is the spontaneity , originality and delight . ",0.17168770730495453,0.4585522413253784,0.058953363448381424,-1.5737130641937256,0,0.17001894116401672,0.45591622591018677,0.05781286954879761,-1.5854930877685547,0,0.1722898930311203,0.45949867367744446,0.05936764180660248,-1.5694844722747803,0
219,1,"what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action . ",0.9982423782348633,0.012906147167086601,6.178522653499385e-06,6.3420257568359375,1,0.9982201457023621,0.013047145679593086,6.335909347399138e-06,6.329419136047363,1,0.9982391595840454,0.012926154769957066,6.20090668235207e-06,6.340235710144043,1
220,1,the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ,0.9913846254348755,0.049537405371665955,0.0001484492386225611,4.7455549240112305,1,0.9907732009887695,0.05241779610514641,0.00017026868590619415,4.676367282867432,1,0.9912939667701721,0.04996717348694801,0.0001515900221420452,4.734994888305664,1
221,0,my reaction in a word : disappointment . ,0.00021844357252120972,0.002059684135019779,9.543844470272234e-08,-8.428764343261719,0,0.0002207237557740882,0.002078876132145524,9.743452977772904e-08,-8.418377876281738,0,0.0002171341038774699,0.0020486414432525635,9.42968796380228e-08,-8.434778213500977,0
222,1,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ",0.998992383480072,0.007959619164466858,2.0305096768424846e-06,6.899195194244385,1,0.9989961981773376,0.007933307439088821,2.0151687749603298e-06,6.902989864349365,1,0.9989927411079407,0.007957279682159424,2.0291122382332105e-06,6.899528980255127,1
223,1,"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ",0.9993698000907898,0.0052746376022696495,7.9438189004577e-07,7.368744850158691,1,0.9993778467178345,0.005214411299675703,7.740547403045639e-07,7.381824016571045,1,0.9993671774864197,0.005293659400194883,8.00947816514963e-07,7.364663600921631,1
224,1,"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . ",0.9992266893386841,0.006313629448413849,1.1960132724198047e-06,7.164060592651367,1,0.9992291927337646,0.006295775528997183,1.1883034858328756e-06,7.167287826538086,1,0.9992328882217407,0.0062696076929569244,1.177018134512764e-06,7.172028064727783,1
225,1,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",0.9997407793998718,0.002399684162810445,1.3438328494430607e-07,8.2576265335083,1,0.9997377991676331,0.0024245388340204954,1.3751008509643725e-07,8.246053695678711,1,0.9997405409812927,0.002401818986982107,1.3464250514516607e-07,8.25661849975586,1
226,0,"of course , by more objective measurements it 's still quite bad . ",0.00020474963821470737,0.0019438076997175813,8.38416838178091e-08,-8.493517875671387,0,0.0002068253670586273,0.0019613781478255987,8.552994756882981e-08,-8.483428955078125,0,0.00020401437359396368,0.0019375813426449895,8.324875722109937e-08,-8.497116088867188,0
227,1,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ",0.9998724460601807,0.001271222485229373,3.2536945582251064e-08,8.966938018798828,1,0.9998749494552612,0.0012483164900913835,3.125870051690072e-08,8.987197875976562,1,0.9998719692230225,0.0012756551150232553,3.278575633203218e-08,8.963050842285156,1
228,1,it provides an honest look at a community striving to anchor itself in new grounds . ,0.9998124241828918,0.0017973938956856728,7.037858296143895e-08,8.581008911132812,1,0.9998107552528381,0.0018115532584488392,7.162873316701734e-08,8.572257995605469,1,0.9998131394386292,0.0017913391347974539,6.984706146795361e-08,8.584770202636719,1
229,0,this movie seems to have been written using mad-libs . ,0.0005737538449466228,0.004855692386627197,6.583874778698373e-07,-7.462736129760742,0,0.0006042429595254362,0.005082456860691309,7.302540439013683e-07,-7.4109296798706055,0,0.000571431708522141,0.00483835581690073,6.530661380566016e-07,-7.466794013977051,0
230,1,reign of fire looks as if it was made without much thought -- and is best watched that way . ,0.359689861536026,0.6532396078109741,0.8199941515922546,-0.5767104625701904,0,0.364467054605484,0.6559450626373291,0.8078043460845947,-0.556027889251709,0,0.3575947880744934,0.6520217657089233,0.8253689408302307,-0.585818886756897,0
231,1,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ",0.999826967716217,0.001672217738814652,5.989792839500296e-08,8.661565780639648,1,0.9998254179954529,0.0016856410074979067,6.097582172515104e-08,8.652645111083984,1,0.9998266100883484,0.0016751468647271395,6.013812026139931e-08,8.659627914428711,1
232,0,"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ",0.007078676950186491,0.042097777128219604,0.00010021576599683613,-4.943564414978027,0,0.006732819601893425,0.04037932679057121,9.066174970939755e-05,-4.9940056800842285,0,0.0070459479466080666,0.04193584993481636,9.929043881129473e-05,-4.9482316970825195,0
233,0,i 'd have to say the star and director are the big problems here . ,0.00043746826122514904,0.0038209438789635897,3.827308887593972e-07,-7.734068870544434,0,0.00043409218778833747,0.003794858232140541,3.7687937037844677e-07,-7.741819381713867,0,0.00043843808816745877,0.0038284272886812687,3.8441564242930326e-07,-7.731853485107422,0
234,1,affleck and jackson are good sparring partners . ,0.9997979998588562,0.0019204583950340748,8.160889564123863e-08,8.507030487060547,1,0.9998018145561218,0.001887980499304831,7.855624062358402e-08,8.526092529296875,1,0.9997982382774353,0.0019189858576282859,8.144624530359579e-08,8.507844924926758,1
235,1,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ",0.9969412684440613,0.020763352513313293,1.87116747838445e-05,5.786691665649414,1,0.9969207048416138,0.020882342010736465,1.8964195987791754e-05,5.779966354370117,1,0.9969370365142822,0.02078798972070217,1.876368150988128e-05,5.785294532775879,1
236,1,not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . ,0.9984208345413208,0.0117650106549263,4.987596184946597e-06,6.4492645263671875,1,0.9983938336372375,0.011938638985157013,5.159447027835995e-06,6.432315826416016,1,0.9984203577041626,0.011767735704779625,4.990405614080373e-06,6.449002742767334,1
237,0,a by-the-numbers effort that wo n't do much to enhance the franchise . ,0.0005318869953043759,0.004541649017482996,5.657706196871004e-07,-7.538547515869141,0,0.000537124287802726,0.004581112880259752,5.769761628471315e-07,-7.528743743896484,0,0.0005325484671629965,0.004546688869595528,5.67236043025332e-07,-7.537303924560547,0
238,0,"an occasionally funny , but overall limp , fish-out-of-water story . ",0.0005114786908961833,0.0043874867260456085,5.232703870206024e-07,-7.577692985534668,0,0.0004982503596693277,0.004287069663405418,4.965511379850795e-07,-7.603909492492676,0,0.0005141985602676868,0.004408111330121756,5.288726470098482e-07,-7.572386741638184,0
239,1,brilliantly explores the conflict between following one 's heart and following the demands of tradition . ,0.9998552799224854,0.0014242585748434067,4.189226388007228e-08,8.840457916259766,1,0.9998539686203003,0.0014355576131492853,4.264411046506211e-08,8.83168888092041,1,0.9998546838760376,0.001429507159627974,4.223731053798474e-08,8.83636474609375,1
